Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,10/28/2017 7:30:06 AM,363,924176431491502080,,,false,en,300,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Jeff Bezos has leapfrogged Bill Gates again for the title of world's richest billionaire https://t.co/iW6iQh29XZ https://t.co/eGzXEJ9qmN
1,10/28/2017 8:00:22 AM,408,924184047705886720,,,false,en,195,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","These drone boats are traveling from the Arctic to the equator, gathering vital data on climate change… https://t.co/QCEDp0oDGw"
1,10/28/2017 8:20:06 AM,969,924189017012350976,,,false,en,465,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Men and women who use marijuana regularly have more sex than those who don't, a new study shows… https://t.co/GC7Kfi0ltL"
1,10/28/2017 9:01:27 AM,357,924199419834175489,,,false,en,454,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A rare flesh-eating bacterial infection caused by Hurricane Harvey floodwater has led to two deaths in Texas… https://t.co/2jlQjJR8gc
1,10/28/2017 9:30:12 AM,171,924206657688743936,,,false,en,156,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Tropical storms and swelling sea levels could flood NYC every five years between 2030 and 2045, a new study says… https://t.co/BpsSeVjxjC"
1,10/28/2017 10:00:16 AM,645,924214222514515968,,,false,en,133,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A soldier deployed before he could finish painting his house. So these students jumped in to finish the job.… https://t.co/NfP3AkABTd
1,10/28/2017 10:02:14 AM,3015,924214718381854720,,,false,en,586,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Barack Obama called for jury duty in Illinois https://t.co/x4hZQTsQ91
1,10/28/2017 10:30:08 AM,128,924221740229824512,,,false,en,55,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How to talk to your parents about their retirement security without being written out of the will… https://t.co/WvK43t9kqu
1,10/28/2017 11:00:19 AM,1147,924229333920702464,,,false,en,303,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This Houston officer helped save hundreds of lives during Hurricane Harvey — while battling stage 4 colon cancer… https://t.co/Ah2UB6SQaF
1,10/28/2017 11:30:21 AM,250,924236894459912193,,,false,en,106,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Uber is rolling out a new feature that allows users to add up to three stops to a trip https://t.co/Q67rsEefHE https://t.co/QNrZVaVsXx
1,10/28/2017 12:00:31 PM,178,924244483990056960,,,false,en,88,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Halloween visit to the world's biggest and oldest costume house https://t.co/l81dMHisQN via @CNNTravel https://t.co/GysQfp0RCn
1,10/28/2017 12:30:13 PM,188,924251960185847808,,,false,en,170,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hurricane Harvey dealt ExxonMobil a $160 million blow, but the oil giant's profits skyrocketed anyway… https://t.co/aOTfB3Vyzu"
1,10/28/2017 1:00:29 PM,150,924259576593244161,,,false,en,168,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Do you know someone whose death may have been uncounted after Hurricane Maria? iMessage/WhatsApp CNN: 1 347-322-041… https://t.co/7RXAyTtlOs
1,10/28/2017 1:30:18 PM,472,924267080899268609,,,false,en,132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","‘With my husband deployed, covering the news hits home’: A personal essay by CNN’s @brikeilarcnn via @CNNopinion… https://t.co/ORxsnhbCEv"
1,10/28/2017 2:00:33 PM,104,924274691723886597,,,false,en,49,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Disaster in Japan. A shocking speech. The World Series. What do you remember from this week? Take the CNN news quiz… https://t.co/sOhyxYUfH5
1,10/28/2017 2:10:07 PM,508,924277098377773056,,,false,en,425,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Middle class Americans who don't qualify for premium subsidies will be hit hardest by Trump's vow to gut Obamacare… https://t.co/UHW8ch9R04
1,10/28/2017 2:19:06 PM,376,924279360500174848,,,false,en,316,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Puerto Rico's power outages are the largest in US history, according to a report https://t.co/vZ3f6fqRaJ https://t.co/fe9VeQlCc7"
1,10/28/2017 2:30:11 PM,125,924282149909483520,,,false,en,141,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Do you know someone whose death may have been uncounted after Hurricane Maria? iMessage/WhatsApp CNN: 1 347-322-041… https://t.co/Umug91xnKZ
