Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,11/4/2017 9:33:02 PM,3298,926925280588922880,,,false,en,583,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Cancer Patient Gets Dream Wedding Thanks to Hospital Staff https://t.co/LqYh2GlP8N
1,11/4/2017 9:42:07 PM,1236,926927562940362752,,,false,en,362,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@mchooyah on Bowe Bergdahl: ""The bare minimum should've been 17 years and a dishonorable discharge."" https://t.co/qEJJVabVbH"
1,11/4/2017 9:44:01 PM,563,926928043335041024,,,false,en,148,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","On @ffweekend, @davidwebbshow said immigration is ""not about diversity. It's about who adds value to the country.""… https://t.co/gYjIeMNzQq"
1,11/4/2017 9:48:04 PM,1066,926929060634140674,,,false,en,540,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@MichaelGWaltz: ""I'm devastated, and I'm devastated for my men who were baited into ambushes looking for [Bowe Ber… https://t.co/4VU6vJ5Pi0"
1,11/4/2017 9:51:30 PM,494,926929925042528256,,,false,en,228,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Brazile as DNC chair considered replacing Clinton with Biden after she fainted: report  https://t.co/4fht8UI4SS
1,11/4/2017 9:53:03 PM,738,926930317050392576,,,false,en,216,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@GeraldoRivera: ""[@HillaryClinton is] irrelevant to the future of the Democratic party."" https://t.co/RDv0zjljww"
1,11/4/2017 9:54:06 PM,544,926930580230455296,,,false,sv,154,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","October jobs report - 261,000. https://t.co/XqEQek8k9M"
1,11/4/2017 10:02:19 PM,337,926932647703732225,,,false,en,282,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Daylight saving time ends Sunday. Remember to set your clocks back. https://t.co/TOtXLZI0gm
1,11/4/2017 10:14:49 PM,159,926935793800708097,,,false,en,62,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Snapchat video leads police to Georgia man accused of murder https://t.co/HsQdLOLU2u
1,11/4/2017 10:19:56 PM,263,926937079757594626,,,false,en,74,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gordon Chang on @POTUS Asia trip: ""It's important for Trump to listen to everybody in Japan about what to do with N… https://t.co/smlx9154gQ"
1,11/4/2017 10:28:00 PM,310,926939110551339008,,,false,en,93,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Gordon Chang on @POTUS' meeting with Chinese President Xi: ""The Chinese are gonna try to dazzle Trump with all sort… https://t.co/71au62QHYg"
1,11/4/2017 10:29:41 PM,334,926939535250018304,,,false,en,108,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OP-ED: The day we ran out of food https://t.co/HgmgmJHLdn
1,11/4/2017 10:32:53 PM,451,926940341990772737,,,false,en,144,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chang on @POTUS working with South Korea: ""It's gonna mean [Trump] is gonna roll into Beijing with a lot of aces in… https://t.co/iGoDUkGMOb"
1,11/4/2017 10:35:48 PM,473,926941076086247424,,,false,en,168,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gordon Chang on @POTUS' Asia trip: ""[Trump] is the only person who is gonna protect Philippine sovereignty for the… https://t.co/DSSKEhWPAG"
1,11/4/2017 10:47:37 PM,310,926944047234736128,,,false,en,108,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","NYPD beefs up security ahead of tomorrow's #nycmarathon, @BryanLlenas reports. https://t.co/BAmel65cyW https://t.co/4UAxLRFUOG"
1,11/4/2017 11:04:00 PM,272,926948171644854273,,,false,en,181,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sen. Rand Paul assaulted at Kentucky home, reportedly by neighbor https://t.co/bjb8fX92gr"
1,11/4/2017 11:06:55 PM,552,926948906231058432,,,false,en,106,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trump touts improving economy since taking office, points to new numbers https://t.co/LoQbdLwYxl"
1,11/4/2017 11:11:08 PM,114,926949966957998080,,,false,en,53,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@JackBrewerBSI on restoring power in Puerto Rico: ""It seems like the problem comes down to money."" https://t.co/uE6cFZPQCM"
1,11/4/2017 11:12:39 PM,121,926950348224368640,,,false,en,60,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@JackBrewerBSI on Hurricane Maria damage: ""The situation looks pretty grim when it comes to reestablishing clean w… https://t.co/OSkgXh9jNs"
1,11/4/2017 11:13:48 PM,403,926950637597810689,,,false,en,137,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@POTUS embarks on 13-day foreign trip to Asia https://t.co/iAaXJXPWIx https://t.co/JXE1vG4IYd
1,11/4/2017 11:22:56 PM,268,926952937196281856,,,false,en,169,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Report: Ongoing feud leads to neighbor assaulting @RandPaul  https://t.co/dtNAXKVUab https://t.co/TRLX8XAWls
1,11/4/2017 11:35:53 PM,1312,926956193205116928,,,false,en,446,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","TONIGHT on @WattersWorld, @JesseBWatters gets some unfortunate answers to U.S. history questions - Tune in at 8p ET… https://t.co/q2hFfrzD1t"
1,11/4/2017 11:41:35 PM,0,926957628789575680,,,true,en,21,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EricShawnTV: In #Russiainvestigation, #CarterPage says: Not Me! Watch @DCVince @DailyCaller @WMALDC @FoxNewspolitics @FoxNews: https://…"
1,11/4/2017 11:57:54 PM,728,926961734602158080,,,false,en,201,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Johnny Depp allegedly showed up drunk to movie premiere, reports say https://t.co/OiqygBZugv"
1,11/4/2017 11:59:02 PM,650,926962019848273920,,,false,en,335,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Kidnapped Alabama woman caught on video breaking free from captor's trunk https://t.co/VK1KHPOj1a https://t.co/hRA9EGHpdJ
1,11/5/2017 12:00:21 AM,559,926962352960032768,,,false,en,147,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","On @ffweekend, @davidwebbshow said immigration is ""not about diversity. It's about who adds value to the country.""… https://t.co/HoocNJHFUW"
1,11/5/2017 12:14:10 AM,1568,926965827164950530,,,false,en,537,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@AnnCoulter: ""It takes a terrorist attack like this for most people to even hear of the diversity lottery.""… https://t.co/uWe51NQPva"
1,11/5/2017 12:20:50 AM,1959,926967506497081344,,,false,en,650,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@AnnCoulter on @POTUS' call to end visa lottery system: ""Every place there is diversity there is civil war, countr… https://t.co/8iQwExDA8d"
1,11/5/2017 12:27:48 AM,3739,926969261616193542,,,false,en,845,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@TomiLahren on Dem division: ""You know what's sad? All this work into rigging [DNC] and [@HillaryClinton] still lo… https://t.co/n2aWY1sWjE"
1,11/5/2017 12:36:07 AM,3953,926971354653401088,,,false,en,797,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@TomiLahren DNC rigging: ""If @BernieSanders has any grit at all, he will tear the DNC a new one."" @WattersWorld https://t.co/ifZ6IFWIUv"
1,11/5/2017 12:38:57 AM,270,926972064375898113,,,false,en,92,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lis Smith on DNC rigging: ""Everyone agrees that the DNC acted inappropriately in 2016."" @WattersWorld… https://t.co/nfim7G7nP1"
1,11/5/2017 12:49:29 AM,491,926974716556009474,,,false,en,116,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nell Daly: ""I saw a lot of young women between the ages of 16 and 30 who were really upset over [Trump] becoming pr… https://t.co/hNhyESgw5V"
1,11/5/2017 12:52:14 AM,547,926975409291448320,,,false,en,121,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nell Daly: ""People literally took to the streets. They didn't know what else to do with their anxiety... that [Trum… https://t.co/BBLKU9mkV4"
1,11/5/2017 12:58:56 AM,1768,926977095066009601,,,false,en,397,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Tom Donahue on wife becoming naturalized US citizen: ""It was important to us to do it the right way, to follow the… https://t.co/4nLFkn0f6Y"
1,11/5/2017 1:01:28 AM,636,926977732977856512,,,false,en,133,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SOON: @POTUS to arrive in Japan for 13 day trip through Asia. https://t.co/iAaXJXPWIx https://t.co/u5KRg70umm
1,11/5/2017 1:22:40 AM,4816,926983067708690432,,,false,en,1449,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@JudgeJeanine: ""We don't need Russia, Iran or anyone else in control of our medical testing or imaging."" https://t.co/sEDX5UcOoM"
1,11/5/2017 1:28:14 AM,2884,926984468644225024,,,false,en,845,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@jasoninthehouse: ""I can think of absolutely no good reason why the US would give up control of any of its uranium… https://t.co/W9jt6JuCXC"
1,11/5/2017 1:33:22 AM,2624,926985762075115520,,,false,en,939,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@jasoninthehouse on Uranium One: ""You have to follow the dollars, the DOJ [and other departments] have to give Con… https://t.co/wmBQjqoAeK"
1,11/5/2017 1:35:20 AM,1705,926986255136624640,,,false,en,412,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@jasoninthehouse on Japan: ""They desperately need our help and assistance and I think @POTUS will strengthen that… https://t.co/tzY6kd6cjU"
1,11/5/2017 1:37:02 AM,622,926986683840593921,,,false,tl,135,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS, @FLOTUS arrive at Yokota Air Base in Tokyo, Japan. https://t.co/iAaXJXPWIx https://t.co/d8IaqYwYuX"
1,11/5/2017 1:39:24 AM,974,926987278286716929,,,false,en,257,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moments ago, @POTUS, @FLOTUS landed in Japan. https://t.co/iAaXJXPWIx https://t.co/vVFicB7cuS"
1,11/5/2017 1:41:37 AM,1205,926987836334714881,,,false,en,328,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@AmbJohnBolton on @POTUS' Asia trip: ""The first three stops, Japan, South Korea and China are gonna be dominated b… https://t.co/EWYjH9PDku"
1,11/5/2017 1:44:08 AM,548,926988468747685888,,,false,en,130,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@AmbJohnBolton on @POTUS visiting Japan: ""This is an important first stop here for these two allies to coordinate… https://t.co/QeYx5yxiuu"
1,11/5/2017 1:48:12 AM,667,926989492803850240,,,false,en,156,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS, @FLOTUS arrive at Yokota Air Base. https://t.co/iAaXJXPWIx https://t.co/ApfYvVrv5L"
1,11/5/2017 1:50:06 AM,1120,926989972867035136,,,false,en,259,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS, @FLOTUS arrive at Yokota Air Base in Japan for 13 day trip. https://t.co/iAaXJXPWIx https://t.co/PpyXN1623s"
1,11/5/2017 1:54:28 AM,1210,926991069773991936,,,false,en,293,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@POTUS waves to greeters on tarmac at Yokota Air Base in Japan. https://t.co/iAaXJXPWIx https://t.co/qHIwIcRxgT
1,11/5/2017 2:03:00 AM,1241,926993218364899328,,,false,tl,250,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SOON: @POTUS to address troops at Yokota Air Base in Tokyo, Japan. https://t.co/Rns8eboP9x"
1,11/5/2017 2:09:45 AM,4063,926994914491150336,,,false,en,839,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@POTUS given military jacket at Yokota Air Base upon arrival. https://t.co/q5BfDBKrhT
1,11/5/2017 2:12:19 AM,790,926995561739366400,,,false,en,185,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""@FLOTUS and I also want to extend a special thanks to Ambassador Bill Hagerty... you got one of the great… https://t.co/4QFQP6Xjqc"
1,11/5/2017 2:13:09 AM,1284,926995772373131265,,,false,en,379,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Japan is a treasured partner and crucial ally of the United States."" https://t.co/aIpSWyJeFi"
1,11/5/2017 2:13:42 AM,1383,926995911305285632,,,false,en,373,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Americans have deep respect and admiration for the people of Japan."" https://t.co/XEpjZIADDW"
1,11/5/2017 2:15:33 AM,1913,926996375627235328,,,false,en,642,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS to troops at Yokota Air Base: ""Nations are built from the courage, love and sacrifice of the patriots just… https://t.co/lKFKLOtBDx"
1,11/5/2017 2:17:13 AM,1817,926996794311135233,,,false,en,525,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS to troops: ""Like those who came before you, you always rise to the occasion and you never, ever let your co… https://t.co/v5E4d2ngIv"
1,11/5/2017 2:19:13 AM,996,926997297065537536,,,false,en,217,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""The stock market is at an all time high."" https://t.co/moM7GDvTWU"
1,11/5/2017 2:19:58 AM,1009,926997488023801864,,,false,en,244,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Unemployment back in the United States is at a 17 year low."" https://t.co/43Bo1nkRKL"
1,11/5/2017 2:21:05 AM,1484,926997770627674112,,,false,en,331,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Almost 2 million jobs have been added since a very, very special day. It's called Election Day."" https://t.co/iYuuxBazAx"
1,11/5/2017 2:23:08 AM,1401,926998285684011009,,,false,en,397,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Today, nations that once waged war now stand together as friends and partners in pursuit of a much better… https://t.co/8yZcSuRVle"
1,11/5/2017 2:24:15 AM,1811,926998565788045312,,,false,en,498,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""We dominate the sky. We dominate the sea. We dominate the land and space."" https://t.co/WFta1VBSV6"
1,11/5/2017 2:25:38 AM,1129,926998912141004800,,,false,en,299,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: Together with our allies, America's warriors are prepared to defend our nation using the full range of our… https://t.co/HfkTtRZHBt"
1,11/5/2017 2:26:22 AM,2384,926999099479592961,,,false,en,644,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""No dictator, no regime and no nation should underestimate, ever, American resolve."" https://t.co/x5fnpN2Ezl"
1,11/5/2017 2:28:42 AM,3494,926999686925488128,,,false,en,1066,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""That flag stands for the values of our republic, the history of our people, the sacrifice of our heroes."" https://t.co/nO1dwbfKKK"
1,11/5/2017 2:30:10 AM,1580,927000052647841793,,,false,en,411,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Free nations are strong nations."" https://t.co/LU2jOIyzAt"
1,11/5/2017 2:48:20 AM,1176,927004627274534913,,,false,en,266,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS touches down in Tokyo, speaks to US troops https://t.co/KkAao5iEHM https://t.co/mlgJkRwGD5"
1,11/5/2017 2:50:00 AM,840,927005047187062784,,,false,en,388,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DNC gave Clinton control over campaign well before it was supposed to: docs https://t.co/RayabwI3ld
1,11/5/2017 3:00:01 AM,240,927007565304684545,,,false,en,68,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@GeorgeHWBush calls @POTUS a 'blowhard' in new book https://t.co/78NrX4KDLn https://t.co/gbBy1YmPJH
1,11/5/2017 3:00:03 AM,884,927007575022780416,,,false,en,334,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@MichaelGWaltz: ""I'm devastated, and I'm devastated for my men who were baited into ambushes looking for [Bowe Ber… https://t.co/ESoWJwxsFb"
1,11/5/2017 3:05:00 AM,296,927008821523959814,,,false,en,203,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Daylight saving time ends Sunday. Remember to set your clocks back. https://t.co/RBalL3HrWX
1,11/5/2017 3:11:00 AM,715,927010330915622912,,,false,en,158,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@POTUS touches down in Tokyo, speaks to US troops https://t.co/ICBWMkk68g"
1,11/5/2017 3:14:20 AM,24574,927011168631361537,,,false,en,6314,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS after receiving bomber jacket: ""I like this better."" https://t.co/lwI0CRfc2a"
1,11/5/2017 3:15:04 AM,215,927011352291393536,,,false,en,63,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Jehmu: ""I want to buy that rogue [Twitter] employee a beer, on me."" https://t.co/Vv2B55iISc"
1,11/5/2017 3:19:04 AM,348,927012361956818944,,,false,en,129,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS's Asia trip. https://t.co/BbNHqIz35H
1,11/5/2017 3:21:05 AM,1361,927012869685657602,,,false,en,451,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@mchooyah on Bowe Bergdahl: ""The bare minimum should've been 17 years and a dishonorable discharge."" https://t.co/jLvz0asK5a"
1,11/5/2017 3:25:03 AM,348,927013867489656832,,,false,en,108,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@GeorgeHWBush calls @POTUS a 'blowhard' in new book https://t.co/78NrX4KDLn https://t.co/ZC4yEjF7GH
1,11/5/2017 3:31:03 AM,627,927015377745231872,,,false,en,165,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","On @ffweekend, @dbongino took on those who blame America for sins every nation on Earth has engaged in. https://t.co/V70AiWWN0d"
1,11/5/2017 3:33:00 AM,119,927015867120013314,,,false,en,100,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@floridastate fraternity pledge found dead after party https://t.co/Il6vAjTysX
1,11/5/2017 3:37:23 AM,358,927016968825143297,,,false,en,166,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Son of convicted terrorist becomes New York City firefighter https://t.co/D9iEz6hTAg
1,11/5/2017 3:43:06 AM,2183,927018410445115393,,,false,en,607,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@DanaRohrabacher: ""We have a president now who's not seen as a patsy. [President Obama] was seen as someone who wa… https://t.co/5NJw0QvozI"
1,11/5/2017 3:43:06 AM,464,927018410210295808,,,false,en,90,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","On @ffweekend, @davidwebbshow said immigration is ""not about diversity. It's about who adds value to the country.""… https://t.co/hUNucCZYIW"
1,11/5/2017 3:48:06 AM,887,927019668371423232,,,false,en,221,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@DanaRohrabacher praised @POTUS for not being a ""patsy,"" which he said @POTUS44 had been. https://t.co/vNGtShhQbs https://t.co/SN2kwVgGdW"
1,11/5/2017 3:55:01 AM,976,927021409401954304,,,false,en,253,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@gen_jackkeane on Bergdahl sentencing: ""The military judge in this case - he clearly, in my judgment, made just a… https://t.co/gsQm7vpA2B"
1,11/5/2017 3:59:04 AM,839,927022428319916032,,,false,en,237,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@newtgingrich: Get smart -- Scrap the diversity lottery, be honest about terrorists https://t.co/HXKDgvVSRv https://t.co/8lLLodn8mT"
1,11/5/2017 4:24:03 AM,503,927028715409743872,,,false,sv,147,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","October jobs report - 261,000. https://t.co/QARUR3vfWO"
1,11/5/2017 4:26:03 AM,2503,927029219141369856,,,false,en,610,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Do you agree with @KellyannePolls? https://t.co/uANma5yyDN
